Id,SpeakerName,Phrase,translation
2002407001,八恵,あの、……工藤さんも、以前は舞台に立たれてたんですよね？,那个……工藤姐以前也登台演出过吧？
2002407002,花,ん？　そうね。私も前はシリウスの役者だったわよ。/nどうしたの、急に。,嗯？是啊。我之前也是天狼星的演员嘛。/n怎么突然问这个？
2002407003,八恵,……工藤さんは、どうして舞台から降りてしまったんですか？,……工藤姐又是为什么离开舞台呢？
2002407004,花,んー……。,嗯……。
2002407005,八恵,……。,……。
2002407006,花,私の場合、『降りてしまった』っていうのもちょっと違うかも。,对我来说用『离开』不太准确。
2002407007,八恵,違う……？,不准确……？
2002407008,花,まあ、１個わかりやすい理由は、23歳になったから。,简单说就是年满23岁了。
2002407009,八恵,23歳……。,23岁……
2002407010,花,所属する役者は23歳以下、っていうのがシリウスのルールだからね。,天狼星规定团内的演员年龄不能超过23岁。
2002407011,,,
2002407012,花,23歳になった私は、他の劇団に移籍をするか、/n裏方になってシリウスに残るかの選択を迫られた。,23岁的我能做的选择只有转会其他剧团，/n或是退居幕后留在天狼星。
2002407013,花,それで、私は『裏方になってシリウスに残る』を選んだ。/nまあ、正確に言うと、一旦辞めて演出の勉強をして戻ってきてるんだけど。,我选择成为『天狼星的幕后人员』。/n准确说是先离职学习导演后回归的。
2002407014,八恵,……どうしてですか？/nシリウスに入れたくらいなら、他の劇団にもスカウトとか――,……为什么？/n如果是能够进入天狼星的您，应该有很多剧团邀请……
2002407015,花,ふふ、さすがダイスターは貪欲ね。/nどうしてだとおもう？,呵呵，大明星可真是贪心呢。/n你觉得是为什么呢？
2002407016,八恵,……ええと……。,……这个……。
2002407017,,,
2002407018,花,私がシリウスの裏方になることを選んだ理由はね、/n『シリウスが好きだから』。,"我选择留在天狼星幕后，/n是因为『深爱着这里』。"
2002407019,八恵,シリウスが好きだから……。,深爱着这里……。
2002407020,花,もちろん、他の劇団に行くって道もあったけど、/nその当時、シリウスは柊たちがちょうど活躍してたころでね。,虽然也有去其他剧团的选择，/n但当时正值柊她们的活跃期。
2002407021,花,別劇団に行って、この子たちと競い合うよりも、/nこの子たちがより輝く舞台を作りたいって思った。,比起去别的剧团同她们竞争，/n我更想为她们打造闪耀的舞台。
2002407022,花,脚本とか演出にも、もともと興味があったしね。/n自分が立つよりも、みんなをよりよく見せたいって思いの方が強かった。,毕竟我本来就对编剧和导演感兴趣。/n比起站在舞台上，我更想让大家在舞台上闪闪发光。
2002407023,花,シリウスのみんなが好きだから、/nシリウスの作る舞台が大好きだから、私はシリウスの演出家になることを選んだ。,因为喜欢着天狼星的大家，/n深爱着天狼星的舞台，所以我选择成为天狼星的导演。
2002407024,花,これで、八恵が聞きたい答えになってそう？,这是八惠你想听的答案吗？
2002407025,八恵,……。,……。
2002407026,八恵,……工藤さんは、また舞台に立ちたいって思いますか？,……工藤姐，您还想重返舞台吗？
2002407027,花,また立つのも悪くないかなって思う日もある。,偶尔也会有这样的想法。
2002407028,八恵,……！,……！
2002407029,花,でも、私は今が楽しいかな。,但我更享受现在的状态。
2002407030,花,あなたたちが演じている舞台を作り上げるのって、結構やりがいあるのよ？,为你们打造舞台，可是很有成就感哦。
2002407031,八恵,で、でも――,可、可是——
2002407032,花,ねえ、八恵。,八惠。
2002407033,八恵,……はい。,……在。
2002407034,花,残念だけど、柊の考えはね、柊にしかわからない。,很遗憾，柊的想法只有她自己明白。
2002407035,八恵,……。,……。
2002407036,花,柊に戻ってきてほしい、って思ってるのは貴女だけじゃないけどね。,希望她回归的不止你一个。
2002407037,,,
2002407038,八恵,……柊さんの舞台を初めて観たとき、衝撃を受けました。,第一次看柊姐演出时，我深受震撼。
2002407039,八恵,なんて素敵な演技なんだろう、って胸がワクワクして。/n本当に、夢を見ているみたいだったんです。,"想着『怎么会有这么棒的演技』，/n心跳不已，仿佛置身梦境。"
2002407040,八恵,観客のみんなが、柊さんの演じている『王子さま』の物語に夢中になって。/n王子さまとずっと一緒に旅をしてきたような心地で。,"观众都沉浸在柊姐演绎的『王子殿下』的故事中，/n仿佛在和王子一同旅行一般。"
2002407041,八恵,柊さんみたいな演技がしたい。/n私もあの素敵な舞台に立ってみたい、って思いました。,想拥有柊姐那样的演技。/n渴望站上那样的舞台。
2002407042,花,役者名利に尽きる話ね。,演员的终极追求呢。
2002407043,花,でも、柊みたいな演技がしたいっていうなら、/n柊の演技指導を受けているだけで十分なんじゃない？,如果只是想达到她的水准，/n接受她的指导不就足够了吗？
2002407044,八恵,それは……。,那是因为……。
2002407045,八恵,……柊さんと一緒の舞台に立ちたいっていう、/nただの私のわがままなんです。,……我想和柊姐站上同一个舞台，/n虽然这是我任性的愿望。
2002407046,八恵,舞台の上で柊さんと、また、……いいえ。/nこれまでよりもずっと素晴らしい舞台を作り上げてみたい。,想在舞台上与她共同创造像是，……不对/n超越以往作品的舞台。
2002407047,花,あはは、愛されてるわね、あの子。,哈哈，她可真受欢迎呢。
2002407048,八恵,……柊さんのことが、大好きですから。,……因为我最喜欢柊姐了。
2002407049,花,ねえ、素晴らしい舞台を作るって柊じゃなきゃダメなの？,共同创造舞台的对象，非柊不可吗？
2002407050,花,ほら、ウチの役者って結構粒ぞろいじゃない。,我们剧团可是人才济济啊。
2002407051,八恵,……。,……。
2002407052,八恵,確かに、シリウスの皆さんは素晴らしい役者さんたちです。,虽然天狼星的大家都很优秀。
2002407053,八恵,でも……。,但是……。
2002407054,花,……そうよね、やっぱり。,……果然是这样。
2002407055,花,ごめんね、意地悪しちゃった。,抱歉，有点坏心眼了。
2002407056,花,柊はひとりしかいないんだから、/nそりゃ、柊じゃなきゃダメよね。,柊是独一无二的，/n当然非她不可。
2002407057,八恵,はい。,是的。
2002407058,花,じゃあ、柊を口説き落とせるくらい私たちも頑張らなきゃね。,那我们得努力说服她回归了。
2002407059,八恵,ふふ、ありがとうございます。/n頑張ります。,呵呵，谢谢工藤姐。/n我会努力的。
chapter,寻找第七颗星星,,
title,玫瑰花与王子殿下,,
info,翻译：苏米热  校对：XXX,,
