Id,SpeakerName,Phrase,translation
2001406001,知冴,……ふたりの想いが重なったから、静香はもう一度ここなに会えたんだ。,因为两个人的心意重合了，静香才得以再次见到心菜。
2001406002,潘达,皮肉ですね。/n自分に愛想を尽かして、原点に立ち戻った瞬間にセンスを取り戻すなんて。,真讽刺啊。/n在对自己失去信心后，回到原点的那一刻，个性竟然恢复了。
2001406003,潘达,このとき、ここちゃんはおシズちゃんのこと思い出さなかったんですか？,在那个时候，心心你没有想起小静吗？
2001406004,心菜,う……。,嗯……
2001406005,静香,そうなの！　ひどくない？　小さい頃、あんなに一緒にお芝居したのに！,是啊！不觉得很过分吗？明明小时候一直都在一起演戏！
2001406006,心菜,そ、そんなこと言われたって……。,就、就算你这么说……
2001406007,心菜,し、静香ちゃんこそ、最初から昔のこと話して、/n『私はあなたのセンスです！』って教えてくれたらよかったのに。,静，静香你才是，一开始就跟我说以前的事情，/n告诉我「我是你的个性！」就好了。
2001406008,静香,教えたら、信じた？,如果我告诉你，你就会相信吗？
2001406009,心菜,信じない……かなぁ。,应该……不会相信吧。
2001406010,潘达,まあ、もうひとりの自分を生み出すセンスなんて異例中の異例ですからね。/n一歩も二歩も間違えればただのヤバイヤツですから。,嗯，能创造出另一个自己的个性何止是万中无一。/n要是稍有错误的话就会变成危险人物呢。
2001406011,知冴,実際、ここながひとりで喋ってる時は声かけようか迷ったよね。,其实，当心菜一个人自言自语的时候，我都在犹豫要不要上前搭话。
2001406012,心菜,流石ちゃんまで！？,连流石也这样！？
2001406013,潘达,お前もたまに変なこと言ってるけどな。,你有时候也会说些奇怪的话啊。
2001406014,静香,……それにねセンスとか、過去のこととか、私の正体なんて/nどうでもよかったんだ。大事なのはここなのために、私に何ができるか。,……而且呢，无论是个性、还是过去、又或是我究竟是谁，/n这些都不重要。重要的是为了心菜，我能做些什么。
2001406015,静香,ここなをダイスターにするために……私はファントムになろうって決めた。,为了让心菜成为大明星……我决定成为幻影。
2001406016,潘达,ファントム……『オペラ座の怪人』みたいに？,幻影……是像「歌剧魅影」那样的吗？
2001406017,静香,ええ。ここなのファントム。一流のダイスターに育てるための影。/nここなを導く存在に……それが私が生まれた理由だから。,嗯。我就是心菜的魅影。为了培养她成为一流大明星的幻影。/n为了引导心菜而存在……这就是我诞生的意义。
2001406018,心菜,だから、静香ちゃんはいつも私の理想だったんだね。,所以，静香你一直是我的理想啊。
2001406019,心菜,思い描いた演技を、想像よりもずっと上手に、かっこよくやって見せてくれる。/n私にしか見えない、私の憧れの役者……本当にファントムみたいだった。,你把我想象中的表演，演绎得比我想象中还要好、还要帅气。/n只有我能看到的，我所憧憬的演员……就像是真正的魅影一样。
2001406020,潘达,最高のお手本が目の前にいる。しかも役作りする時には一緒に考えてくれる……/nまー、便利ですよね。理想の自分と相談して演技プラン立てられるなんて。,最棒的模范就在眼前。而且还能在塑造角色时一起思考……/n嘛，真是太方便了。可以和理想中的自己商量表演计划。
2001406021,知冴,でも……ここな、何度か静香に呆れられてるよね。,不过…心菜你有好几次都被静香嫌弃了吧。
2001406022,心菜,うっ！！,呜！！
2001406023,潘达,あー……『竹取物語』でもカトりんに主役は取られたし、/n『アラビアンナイト』も新妻っちに食われそうになってたし……。,啊……在『竹取物语』里也被卡特琳抢了主角，/n『一千零一夜』也差点被新妻亲抢走……
2001406024,潘达,次はその辺り、当時のおシズちゃんがどう思っていたのか/nズバリ聞いていきましょうか。,那接下来我们就直接问问/n当时的小静是怎么想的吧。
2001406025,心菜,やーめーてー！,别——说——了！
2001406026,静香,『竹取物語』……そうね。,『竹取物语』……是啊。
2001406027,,,
2001406028,,,
2001406029,静香,きっとあの時、あの場所で/n私の中の怪人は目覚めた。,一定是在那时，在那里，/n我心中的魅影觉醒了。
Chapter,回忆中许下的约定,,
title,魅影的觉醒,,
info,翻译：苏米热  校对：XXX,,
