Id,SpeakerName,Phrase,translation
2001407001,静香,最初はただ、とにかく悔しかった。,最开始只是，感到非常后悔。
2001407002,静香,どんな役だろうとここなの初舞台に傷がつくのが嫌だった。/n私なら、なんとかできるってもどかしい気持ちでいっぱいだった。,无论是什么角色，我都不想让心菜的第一次登台受伤。/n我觉得如果是我，一定能做到，心里充满了这种焦虑的感觉。
2001407003,静香,それに、ここなに勝ったカトリナに弱気な顔なんてさせたくなかった。/n癪だけど、あの綺麗なかぐや姫の顔が歪むのは見たくなかった。,而且，我不想让赢了心菜的卡特莉娜露出任何软弱的表情。/n虽然有点不甘心，但我不想看到辉夜姬那张美丽的脸变得扭曲。
2001407004,静香,大好きな舞台が歪んでしまうのは耐えられなかった。/nだから私はあの時……。,我无法忍受我最喜欢的舞台变形。/n所以在那时，我……
2001407005,,,
2001407006,,,
2001407007,知冴,舞台に上がった。,走上了舞台。
2001407008,潘达,うちらもビビりましたよねー。/n知らない人がいきなり乱入してきて……。,我们也吓了一跳哦—。/n突然有个陌生人闯进来……
2001407009,潘达,おかげで舞台は止まらず、無事に進んでいったわけですけど。,不过幸好舞台没有终止，顺利地进行下去了。
2001407010,静香,最初はここなの気持ちが、私を動かしたんだって思ってた。/n私はもうひとりのここなだから。,最开始我以为是心菜的感情推动了我。/n因为我就是另一个心菜。
2001407011,心菜,……。,……
2001407012,静香,けどね、違ったんだ。,但，并不是那样。
2001407013,,,
2001407014,,,
2001407015,静香,アラジンの時もここなは八恵ちゃんに夢中で、自分の演技を失ってた。/n周りも見えなくて、ただ八恵ちゃんのためだけに演じる人形になって……。,在演阿拉丁的时候，心菜的眼里只有八恵，失去了自己的演技。/n完全看不清周围的情况，只是为八恵演戏的人偶而已……
2001407016,静香,私なら、そんな情けない演技絶対にしないって……少し、ここなを軽蔑した。,想着如果是我，绝对不会演出这样让人看不下去的演技……有点，轻视了心菜。
2001407017,,,
2001407018,,,
2001407019,心菜,え……？,诶……？
2001407020,静香,だってそうでしょ？　ワールドダイスターになりたいって人が、/nただひとりのために演じるなんて……。,你应该清楚吧？想成为世界大明星的人，/n怎么可能只会为了一个人演戏……
2001407021,静香,私は違うと思う。,我认为这是不对的。
2001407022,心菜,ごめん……。,对不起……
2001407023,静香,ううん。もう過ぎたことだから。,没关系的，都已经是过去的事情了。
2001407024,静香,でも、その時から感じてた。/n心のどこかに、ここなとは違う『私』がいるってことに。,不过，从那时起，我就感觉到，/n我心底有一个不同于心菜的『我』存在。
2001407025,知冴,ここなとは違う『私』……？,不同于心菜的「我」……？
2001407026,静香,そう。ここなと一緒に過ごして、ここながシリウスに合格して……/n舞台を学んで。どんどん、好きになって……。,嗯。我和心菜一起生活，看着心菜通过了天狼星的试镜……/n看着她学习舞台上的演技。越来越喜欢……
2001407027,静香,私も舞台に立ちたいって。もっとうまくやれる。私なら……って。,我也想站上舞台。我能够做得更好。如果是我……的话
2001407028,潘达,ここちゃんのもう一つの人格だったおシズちゃんに、/n役者としての自我が芽生えた……多分、そういうことですよね？,作为心心的另一个人格的小静，/n觉醒了作为演员的自我……大概，就是这样吧？
2001407029,静香,……うん。ぱんだ風に言えば、そういうことかも。/n私もひとりの役者として舞台に立ちたくてしょうがなかった。,……嗯。如果用潘达的话来说，大概就是这样的。/n我也忍不住想以一个演员的身份站上舞台。
2001407030,静香,それが『竹取物語』の時からずっと、静かに抱き続けた私の夢。/nファントムであろうとした私が求めちゃいけない願い。,那是从『竹取物语』开始，就一直静静地深藏心底的梦。/n是作为魅影的我，不该去追求的愿望。
2001407031,静香,だから返そうと思ったんだ。このままじゃここなに必要な自信も勇気も、/n私が全て奪ってしまいそうだったから。,所以我决定把它还给你。如果再继续这样下去，/n我可能会把心菜需要的自信和勇气全部夺走。
Chapter,回忆中许下的约定,,
title,静静埋藏的愿望,,
info,翻译：苏米热  校对：XXX,,
