Id,SpeakerName,Phrase,translation
2005004001,仁花子,わぁぁ……、空気が澄み切ってる。/n前の時とは違った落ち着いた雰囲気ですね。,哇……、空气好清新啊，/n和之前来的时候完全不一样好宁静啊。
2005004002,容,夏と比べると、キャンプをする人が少なくなるからね。/nこの空気感も冬キャンプの魅力なんだよ。,和夏天比起来、来露营的人会少很多。/n这种感觉正是冬季露营的优点啊。
2005004003,仁花子,へぇ～！　ゆったりできそうで良いですね！/nテント、どこに張ったら冬のキャンプを堪能できるかな～。,这样啊~！感觉真舒畅真好啊！/n把帐篷支哪儿更好呢~。
2005004004,容,あはは、もう待ちきれないって感じだね、仁花子。,啊哈哈、就这么迫不及待啊、仁花子。
2005004005,大黑,はぁ……はぁ、テント……もうテントを張るの？/nちょっとにかっち、気が早すぎるんじゃ……。,哈啊……哈啊、帐篷……这就要支帐篷了吗？/n仁花花、会不会太心急了……。
2005004006,时雨,え～？　大黑先輩、疲れるの早すぎませんかぁ？/nちょっと山のふもとを歩いただけですよぉ？,诶~？大黑前辈、怎么这就累了啊？/n我们才走到山脚而已哦？
2005004007,时雨,キャンプはこれからなのに大丈夫ですかぁ～？,现在才要开始呢你没问题吗~？
2005004008,时雨,ひゃあっ！？,咿呀！？
2005004009,仁花子,あ、バッタだ。/nクビキリギス……だったかな？,啊、蝗虫啊/n首切螽斯……来着？
2005004010,时雨,冬なら虫はいないはずですよねぇ！？/n足元で跳ねて最悪なんですけどぉ！！？,不是说冬天没有虫的吗！？/n还窜我脚上来了真是糟透了！！？
2005004011,大黑,こんな大自然の中なんだから、冬でも虫が居ないわけないでしょ。/nバカね。,这深山老林的、怎么可能因为冬天就没有虫呢。/n真傻。
2005004012,时雨,なにニヤニヤ笑ってるんですか大黑先輩！/n本当根暗で陰険ですね！！,怎么一脸幸灾乐祸的表情啊大黑前辈！/n你真的很阴暗啊！！
2005004013,大黑,なんとでも言うといいわ。/n私、今すごく良い気分だもの。,你爱怎么说怎么说/n我、现在心情非常好。
2005004014,时雨,むぅ～！,唔~！
2005004015,容,こらこら、その辺にしときなって。/nこれからテント張るんだし、初めて同士協力しないと。,好啦好啦、别闹啦/n还要搭帐篷呢、别内讧啊。
2005004016,容,テントを張るなら……うん、ここが良いんじゃないかな。/n風避けになりそうな木が近くにあるし、開けた草原で景色も良いしね。,要搭帐篷的话……嗯、这里不错。/n附近的树可以遮挡寒风、边上草原的风景也很宜人。
2005004017,仁花子,たしかにここなら星空もきれいに見えそうですね。/nじゃあ、テントはこのあたりで決定！,这里确实能很清楚地看到星星呢。/n那、就在这附近支帐篷吧！
2005004018,初魅,では、テントの準備は仁花子たちに任せることにして、/n私は火をおこす支度をしよう。,那、帐篷的准备就交给仁花子你们了、/n我负责生火。
2005004019,初魅,容。このキャンプ場は自由に薪を拾ってきていいんだったよな？/n車を停めるついでに集めて来る。,容。这个场的柴火是可以随便捡的吧？/n我找地方停车顺便拾点过来。
2005004020,容,ん？　うん、じゃあお願いしようかな。,嗯？好、那就拜托你咯
2005004021,大黑,薪拾いだなんてそんな力仕事、我が主だけにさせるわけには……！/n私もお手伝いさせてください！,捡柴可是项很累人的工作、我得去协助吾主……！/请让我也来帮忙吧！
2005004022,初魅,いや、ダメだ。/n大黑、お前はここに残れ。,不、不用。/n大黑、你留在这里。
2005004023,大黑,えっ……、/nな、……なぜですか我が主。,诶……。/n为……为什么呢吾主。
2005004024,初魅,お前には私のテントの設営を頼みたい。そちらの方が人数が必要だからな。/n皆と力を合わせて、組み立てるんだ。,我想拜托你帮忙支我的帐篷。而且支帐篷更需要人手/n就靠大家一起齐心协力啦。
2005004025,大黑,我が主の……テントを？,我来搭……吾主的帐篷
2005004026,初魅,お前だから頼んでるんだ。/n出来るな？　大黑。,我很信任你哦。/n好吗？大黑。
2005004027,大黑,お、お任せください！　誠心誠意込めて、/n我が主の安息の地を作らせていただきます！,请、请交给我吧！我会倾尽全力/n构建吾主的栖身之地！
2005004028,初魅,あぁ、任せたぞ大黑。,嗯、拜托你了大黑。
2005004029,大黑,我が主のテントを任されるなんて……、/n嗚呼、恐悦至極の極みだわ……！,吾主的帐篷就交给我吧……、/n啊啊、至高无上的荣幸啊……！
2005004030,容,いや、『皆と力を合わせて』って言われてたけど……。/n大黑は相変わらずだねぇ。,额、不是说『大家一起齐心协力』吗……。/n大黑还是老样子呢。
2005004031,,,
2005004032,容,初めてテントを組み立てる人もいるからね。/n一旦、立て方と注意点を説明するよ。,也有人是第一次搭帐篷呢。/n姑且、先提一下搭帐篷要注意的点吧。
2005004033,容,まずはテントを敷いて、四隅にポールを入れて交差させる。/n骨組みを立ち上げたら、テントのフックを交差部分に引っ掛けるんだ。,先把帐篷敞开、把四角插上杆子拼接。/n骨架装好以后、把帐篷的钩子挂到交叉部分。
2005004034,容,よいしょっ……と。他の外れているフックを全部付けたら、/nリアポールをつけて、ペグを地面に打ち付けてっと……！,好嘞……。把其他松脱的钩子都挂好了后、/n再安装后支架、然后把钉子都钉上……！
2005004035,,,
2005004036,容,あとはカバーをつければ完成だよ。ペグはしっかり地面に打ち付けないと、/n風でテントが飛んじゃうから気を付けて。,最后再把外账盖上就大功告成了。钉子一定要打实了、/n不然帐篷会被风吹走的。
2005004037,仁花子,あっという間に組み立てちゃった……！/nいるるん、やっぱりすごい！,一下子就装好啦……！/n容容、太了不起啦！
2005004038,容,あはは～、アタシは慣れてるからね～。/n何回もやれば誰でもこのくらい出来るようになるよ。,啊哈哈~熟能生巧嘛~。/n多做几遍就学会了.
2005004039,容,それに仁花子もなかなか上手いじゃん。/n前にテントを建てただけはあるね。,仁花子搭得也很快呀。/n看来上次搭完还没忘呢。
2005004040,仁花子,そうですかね？　えへへ……。,是吗？诶嘿嘿……。
2005004041,时雨,むぅぅ～！　なにこのペグっていうの、はぁはぁ……、/n全然、刺さんない！！,唔唔唔~！这个钉子怎么、哈啊哈啊……、/n完全、按不进去！！
2005004042,容,时雨、大丈夫？/nアタシがペグ打とうか？,时雨、没事吧/n我来帮你吗？
2005004043,时雨,余計な、お世話なんですけど！/nはぁ……、はぁ……子ども扱い、しないでください。,没事、不用操心！/n哈啊……、哈啊……请不要、把我当小孩。
2005004044,容,いやいや違うんだよ、时雨。,没这回事、时雨。
2005004045,时雨,は、はぁ？/n……なにがですかぁ？,哈、哈啊？/n……那是什么？
2005004046,容,余計なお世話かもしれないけど、アタシがやってあげたいんだ。/n……先輩風、吹かせてくれないかな？　ね？,可能在你看来是多操心了、只是我自己想帮忙而已。/n……算是、想出一次前辈的风头吧？可以吗？
2005004047,时雨,そ、そこまでやりたいって言うなら良いですよ？/n容先輩の好きにすれば良いじゃないですか。,你、你都说到这份上了也行吧？/n容前辈想怎么做都行。
2005004048,容,ホント？　ありがと～。/nじゃ、失礼して、っと……。,真的吗？谢谢啦~。/n那、我不客气了、呼……。
2005004049,,,
2005004050,容,はい、できたよ。/nやらせてくれてありがとう、时雨。,好了、按下去啦，/n谢谢你让我帮忙、时雨。
2005004051,时雨,別に……。/n……ありがとうございます。,没什么……。/n谢谢。
2005004052,容,ん？,嗯？
2005004053,时雨,あ、ありがとうって言ってるんですぅ！/n二度も言わせないで下さぁい！,我、我说谢谢你！/n不会再重复第二遍了哦！
2005004054,容,うん。/nどういたしまして♪,嗯。/n别客气♪
2005004055,时雨,ふん……。,哼……。
2005004056,大黑,テントを組み立てるのも、/n結構、体力使うわね……。,搭帐篷也挺、/n费体力的……。
2005004057,大黑,これでペグもちゃんと刺さったかしら……。,这算是钉严实了吗……。
2005004058,大黑,ひゃっ……！？,咿……！？
2005004059,仁花子,テントが飛んだ！？,帐篷飞走了！？
2005004060,大黑,わ、我が主のテントが！！,吾、吾主的帐篷啊！！
2005004061,仁花子・大黑,待って～！,等等我~！
2005004062,,,
2005004063,抚子,ふぅ～、テント完成！,呼~、搭好了！
2005004064,凛,こっちも出来たよ。次、私がテーブルやるから、/n抚子は椅子の組み立てお願い。,我也搭完了。接下来组装桌子、/n抚子你来装椅子吧。
2005004065,抚子,了解！　凛ちゃん隊長！,收到！小凛队长！
2005004066,凛,うむ、任せたぞ抚子隊員。,嗯嗯、交给你了抚子队员。
2005004067,凛,あっ、テント飛んでった。,啊、飞天帐篷。
2005004068,抚子,えっ？　テント、そこにあるよ？,诶？帐篷、不就在这儿吗？
2005004069,凛,あぁ、いやこっちの話じゃなくて。/n近くでキャンプしている人のテントが飛んでっててさ。,啊、不是我们的。/n是别人的帐篷飞起来了。
2005004070,抚子,あっ、ホントだ！　私たちも最初はああだったねぇ。/n運動場でテントを組み立てた時なんか、ポールが折れちゃったもんねぇ。,啊、真的欸！我们一开始也这样呢。/n在运动场搭好帐篷没多久、撑杆就断了。
2005004071,凛,私たち……じゃなくない？/n私、その時図書室に居て、一緒にテント組んでなかったし。,不是……我们吧？/n我当时还在图书馆、没有一起搭帐篷哦。
2005004072,抚子,そうだったかねぇ……。/n昔のことじゃからのう。,是吗……。/n也是很久以前的事情了。
2005004073,凛,出たな……、田舎のおばあちゃん。,出现了……、乡下老奶奶。
2005004074,凛,（でも確かに、初心者の頃はああいうのよくあるよな。/n　向こうに保護者っぽいひといるし。大丈夫なんだろうけど……）,（不过、我新手期确实发生过一样的事呢。/n 我看对面好像也有监护人在、应该没事吧……。）
2005004075,容,おーい、大黑、仁花子～！/n転ばないように気を付けるんだよ～！,喂~、大黑、仁花子~！/n注意别摔了
2005004076,凛,……？,……？
2005004077,凛,（保護者っぽいあの人、どっかで見覚えがあるような……）,（这个监护人、好像在哪里见到过……）
2005004078,抚子,椅子の組み立て終わりました、凛ちゃん隊長！,椅子装好了、小凛队长！
2005004079,抚子,……凛ちゃん？,小凛
2005004080,凛,あ、うん。なんでもない。/nこっちもテーブルの設営終わった。,啊、嗯、没什么。/n我桌子也搭好了。
2005004081,抚子,そっか！　それじゃ、一緒に薪を拾いに行こう！,是吗！那么、一起去捡柴吧！
2005004082,凛,はいはい。,好好好。
info,录制：ylaie  翻译：生姜がない  校对：潮留开,,
title,冬季露营！开始！,,
