Id,SpeakerName,Phrase,translation
2005005001,初魅,すぅ～～、はぁ～～。,嘶~~，哈~~
2005005002,初魅,私の中の渇きが潤うのを感じる……。/n森林浴も良いものだな。,能感觉到我内心的干渴被滋润……/n森林浴真不错呀。
2005005003,初魅,さてと、そろそろ薪を拾い始めるか。/n悠長にしていると、日が暮れてしまう。,好了，差不多该去捡柴了。/n再这么优哉游哉下去，太阳都要落山了。
2005005004,,,
2005005005,初魅,この枝は……む、湿っているな。/nこっちは、キノコが付いている。,这根枝条……嗯，有点潮湿啊。/n另一边的，还长蘑菇了。
2005005006,初魅,薪にするのだから、湿気ている枝は使えないはずだ。/nううむ……意外と難しい。,要拿来当柴烧，应该不能太潮湿。/n唔……比我想象中的还要棘手啊
2005005007,初魅,少しは使えそうなものもあったが、そもそもどのくらい必要なんだ？/n拾う前に容に聞いておけばよかったか。,虽然也有一些看似能用的枝条，可是判断的标准又是什么呢？/n早知道这样，我来捡柴之前就先问问容了。
2005005008,初魅,フッ、私としたことが浮かれているな。,哼，没想到我居然也会这么急躁。
2005005009,初魅,仕方がない、電話を掛けるか。,没办法，打个电话给她吧。
2005005010,初魅,自分から言い出した手前、面映ゆいがな……ん？,自己夸下海口在先，实在有些难为情……嗯？
2005005011,抚子,あっ、リンちゃん！　見て！/nあそこ、お花が咲いてるよ！　小さくて可愛い！,啊，小凛！快看！/n那边有花开着呢！娇小可爱的花！
2005005012,凛,あ、本当だ。/nもう冬なのに、まだこんな綺麗な花が咲くんだ。,啊，真的欸。/n都已经入冬了，还能开出这么漂亮的花啊。
2005005013,初魅,フッ、二輪寄り添って咲いているな。/nまるで君たちを見ているかのようだよ、お嬢さん。,呵呵，这并蒂而生的花，/n简直就像是在注视着你们呀，小姐。
2005005014,抚子,え～、照れる～。,欸~，我会不好意思的~。
2005005015,抚子,……って、わぁっ！　ビックリしたぁ……。,……呃，哇！吓我一跳……
2005005016,凛,え……、誰……？,欸……你是谁……？
2005005017,初魅,おや、すまない。/n怖がらせてしまったかな。,哎呀，真抱歉。/n让你们受惊了。
2005005018,初魅,可憐な美少女ふたりが語らっているのを見ていたら、/nつい声を掛けてしまった。,看着两位可爱的美少女交谈，/n我也不免想要搭话。
2005005019,初魅,私の名前は連尺野初魅。/n君たちの名前を、聞かせてくれないか？,我叫连尺野初魅。/n可以请问一下你们的名字吗？
2005005020,抚子,は、はい！/n各務原なでしこです！,好，好的！/n我是各务原抚子！
2005005021,凛,えっ、教えるの！？,欸，要告诉她吗！？
2005005022,凛,……志摩リンです。,……我是志摩凛。
2005005023,初魅,なでしこにリンか……、/n良い響きだ。名前まで可憐とはな……。,抚子和凛啊……/n听起来不错。就连名字都如此可爱……
2005005024,凛,えぇ……。,欸……
