Id,SpeakerName,Phrase,translation
2002404001,八恵,ふう……。,呼……
2002404002,八恵,今日のインタビューも、うまく受け答えできていたでしょうか。,今天的采访应答还算得体吧。
2002404003,八恵,ふふ、まさか柊さんがあんな味のアイスを選ぶなんて。,呵呵，没想到柊姐会选那种口味的冰淇淋。
2002404004,八恵,……。,……
2002404005,,,
2002404006,八恵,今度はぜひ、柊さんと一緒にインタビューを受けたいです。,下次真想和柊姐一起接受采访。
2002404007,望有,……そう。,……这样啊。
2002404008,,,
2002404009,八恵,（柊さん、『いい』とも『いや』とも言ってくれませんでした。/n　――でも、断られてないってことは可能性はありますよね）,（柊姐既没同意也没拒绝。/n ——但没被否决就代表有机会对吧）
2002404010,八恵,シリウスから、ワールドダイスターを輩出する……。,让天狼星诞生世界大明星……
2002404011,八恵,絶対、叶えてみせますから。,我绝对会实现这个目标。
2002404012,,,
2002404013,八恵,わあっ！？,呜哇！？
2002404014,,,
2002404015,八恵,はい、八恵です。,您好，我是八惠。
2002404016,潘达,あっ、新妻っち！　夜分遅くにすみません！/n実はちょっとお願いしたいことがありまして……。,啊新妻亲！抱歉这么晚打扰你！/n其实有件事想拜托你……
2002404017,八恵,はい。/n私にできることであればなんでも！,好的！/n只要我能办到的话！
2002404018,潘达,明日って自主練来ます？,明天的自主练习你会来吗？
2002404019,八恵,その予定ですよ？,计划是要去的。
2002404020,潘达,よかった！/n実はその時に『オペラ座の怪人』の台本を持ってきてほしくて……。,太好了！/n其实想请你带『歌剧魅影』的剧本过来……
2002404021,八恵,『オペラ座の怪人』の？,『歌剧魅影』的？
2002404022,潘达,はい！/n経緯を話すと長くなるんですが……。,嗯！虽然有些说来话长……
2002404023,潘达,実は、昨日の『やりたい役』の話から、/nここちゃんが『自主練で配役シャッフルとか楽しそう！』と言い出しまして。,其实昨天聊到『想演的角色』后，/n心心说『自主练习时随机换角色应该很有趣！』
