Id,SpeakerName,Phrase,translation
1010216001,,,
1010216002,卡特琳娜,心菜、静香……もう寝ちゃった？,心菜，静香……已经睡着了？
1010216003,心菜,う、う～ん……むにゃむにゃ……/nもう食べられないよ～……。,嗯，嗯~……喵喵喵……/n已经吃不下啦~……
1010216004,静香,ぐー……すぴー……/n心菜ったら、そんなに食べるからよ～……。,呼噜—……呼噜—……/n心菜你呀，就是因为吃这么多才会~……
1010216005,卡特琳娜,……下手な演技もここまでくると腹が立つわね。,……演技差到这种地步反而会让人生气啊。
1010216006,,,
1010216007,心菜,だ、だって……静香ちゃんが寝たふりしてたほうがいいって……。,因，因为……小静香说这时候装睡比较好……
1010216008,静香,卡特琳娜に気を使わせたら悪いと思ったのよ！,我觉得要是让卡特琳娜多想就不好啦！
1010216009,卡特琳娜,……ほんと、みんなに助けられてばっかりね。,……我真的，尽是受到大家的照顾啊。
1010216010,静香,どういう意味？,什么意思？
1010216011,卡特琳娜,そのまんまの意味よ。,字面上的意思。
1010216012,心菜,へ……？,欸……？
1010216013,卡特琳娜,ねぇ……ふたりには聞いてほしいんだ。/nアタシの心に染み付いた、歪んだ気持ちのこと。,我想跟你们倾诉一件事……可以吗。/n关于我的心沾染上的，扭曲的感情。
1010216014,心菜,うん……聞かせて。,嗯……说吧。
1010216015,,,
1010216016,卡特琳娜,アタシ、ずっとママに憧れてた。/nワールドダイスターとして輝くママみたいになりたかった。,我一直很憧憬我的妈妈。/n想要成为世界大明星，像妈妈一样光彩夺目。
1010216017,卡特琳娜,でも……もがいてももがいても、/nママのいる場所には行けなかったわ。,可是……无论我怎么苦苦挣扎，/n都无法触及妈妈所在的地方。
1010216018,,,
1010216019,卡特琳娜,あの場所までたどり着けるのは、/n心菜みたいなセンスを持つ人だけなのかもしれない……。,也许，能到达那个地方的，/n只有具备心菜那样的个性的人吧……
1010216020,卡特琳娜,アタシの心には、そんな弱音が棘みたいにずっと刺さってるの。,这种想法就像荆棘一样环绕在我的心中。
1010216021,,,
1010216022,卡特琳娜,それが事あるごとにチクチク痛むのよ。,屡屡将我扎得伤痕累累。
1010216023,卡特琳娜,そのたびに、アタシは立ち止まっちゃってた。今みたいにね。,每到这时，我都会裹足不前。就像现在一样。
1010216024,心菜,そ、そんなこと――,才没有——
1010216025,静香,心菜、今は卡特琳娜の話を聞こう。,心菜，先听卡特琳娜说完。
1010216026,卡特琳娜,……心配しないで。/nアタシはもう、足を止めるつもりはないの。,……别担心。/n我现在，不打算止步于此了。
1010216027,卡特琳娜,あがけるだけあがいて、できるだけあの場所へ近づいてみせる。/nだってそれが、アタシが役者を続ける理由だから。,我要全心全意挣扎，尽我所能接近那个地方。/n因为，这就是我继续当演员的理由啊。
1010216028,卡特琳娜,迷って、いじける時間はもう終わりにする。/nアタシが演じるのは、がむしゃらに突き進む人魚姫だもの。,迷茫，气馁的时间已经结束了。/n我现在扮演的，是拼命前行的美人鱼。
1010216029,心菜,うん！　卡特琳娜ちゃんなら、絶対になれるよ！,嗯！小卡特琳娜你绝对能行的！
1010216030,卡特琳娜,ええ、必ずなってみせる。/nアタシだけしかなれない、最高の人魚姫にね……！,当然，我一定会做到。/n只有我才能成为的，最棒的美人鱼……！
info,录制：ylaie  翻译：null  校对：潮留开,,
title,位于决心前方的是,,
