Id,SpeakerName,Phrase,translation
1010214001,卡特琳娜,はぁ～……今日はひどい１日だったわ……。,唉~……今天可真把我累坏了……
1010214002,卡特琳娜,花やしきはまだしも、もんじゃ屋を３件巡った上に/n和菓子屋も５件はしごって、めちゃくちゃよ……。,光是去花屋敷玩还好，结果不但遍游三家文字烧店，/n在此之上还多逛了五家日式点心店，简直是一塌糊涂……
1010214003,卡特琳娜,……でも、悔しいけど楽しかった。,……不过，虽然很不甘心，但确实还挺好玩的。
1010214004,卡特琳娜,あんなに思いっきり笑ったの、久しぶりだったから。,毕竟，我很久没有像那样开怀大笑了。
1010214005,卡特琳娜,センスが衰えたアタシに、そんなことしてる余裕ないのにね……。,明明个性变弱的我，根本没有工夫做这种事情……
1010214006,潘达,あらー、また暗い顔になってますよ？,咦—，又摆出一副阴暗的脸色了欸？
1010214007,卡特琳娜,ひゃあ！？　あ、あんた、どっから湧いたのよ……！？,咿呀！？你，你是从哪冒出来的……！？
1010214008,潘达,いやいや、普通に入ってきましたけど？/nカトりん反応しないから、のぼせてるのかと思っちゃいました。,不是，我是很普通地走进来的呀？/n因为卡特琳一直没有反应，我还以为你泡晕过去了呢。
1010214009,潘达,あんまりチャプチャプしてると、/n本物の人魚になっちゃうかもしれませんよ？,泡了那么久，/n小心你真的变成美人鱼哦？
1010214010,卡特琳娜,……うるさいわね。/nそんなこと、あるはずないでしょ。,……烦死了。/n怎么可能会发生这种事情。
1010214011,卡特琳娜,それに……アタシなんかじゃ、本物の人魚になんてなれないわ。,而且……就我这样的人，一定变不成真正的美人鱼。
1010214012,潘达,『人魚姫』の主役がなに言ってんだか。/n謙遜もいきすぎると、ただの嫌味ですよ。,身为『美人鱼』的主角，你在说什么呢。/n谦虚过头了，反而听起来会很刺耳欸。
1010214013,卡特琳娜,そんなんじゃないわよ……！,不是这样的……！
1010214014,卡特琳娜,あんただって、本当はわかってるんでしょ！？,你其实也能理解吧！？
1010214015,卡特琳娜,ようやく手に入れた主役で！　失敗できないところで！/nアタシはまた躓いちゃったの！　全部ダメにしちゃったの！,我好不容易取得主角之位！在这不允许失败之处！/n我又被困难给绊倒了！一切都变得徒劳无功！
1010214016,潘达,……。,……
1010214017,卡特琳娜,ドイツを逃げ出してきたあの頃と、何も変わってない！,与我逃离德国时相比，根本没有任何变化！
1010214018,卡特琳娜,シリウスに来て、やっと成長できたと思ってたのに……！,明明我还以为自己来到天狼星后，终于有所成长了……！
1010214019,卡特琳娜,こんなんじゃ、アンタにだって追いつけないわ……。,这样下去，我甚至连你都追不上……
1010214020,潘达,『潘达にだって』なんて、ひどい言い草～。,居然说『甚至连潘达』，这话可真过分~。
1010214021,卡特琳娜,あっ……ごめん……。/nそんなつもりで言ったんじゃないの……。,啊……对不起……/n我没有那种意思……
1010214022,潘达,カトりん、潘达のことそういう風に見てたんですね！/nひどい！　ショックです！,卡特琳你到底是怎么看待潘达我的呀！/n太过分了！太打击我了！
1010214023,潘达,潘达は一生懸命カトりんを励まそうとしたのに！,明明潘达我正拼命地想给卡特琳鼓劲呢！
1010214024,潘达,うえ～ん、なんだか泣けてきちゃいましたよ～！,呜欸~，感觉眼泪都要流出来了~！
1010214025,卡特琳娜,……本当にごめん。/nアタシ、どうこう言える立場じゃないのに……。,……真的很对不起。/n明明我根本就没有说三道四的立场……
1010214026,潘达,うーん……冗談を本気で返されると、/nこっちとしてもバツが悪いな……。,嗯—……玩笑话被认真地回复，/n反而是我这边会感到尴尬呀……
1010214027,潘达,ねぇカトりん。お風呂上がったら、/nもうちょっとだけ付き合ってくれません？,卡特琳，等你泡完澡之后，/n能占用你一点时间吗？
1010214028,卡特琳娜,えっ……？,欸……？
info,录制：ylaie  翻译：null  校对：潮留开,,
title,洗涤内心,,
